2459952.204097	0.799537	0.006605
2459952.210347	0.783955	0.001342
2459952.216597	0.807921	0.030578
2459952.222847	0.793994	0.023303
2459952.229097	0.729756	0.033724
2459952.235347	0.746547	0.009661
2459952.241597	0.754651	0.004407
2459952.247847	0.735875	0.007837
2459952.254097	0.730664	0.006872
2459952.260347	0.714730	0.017633
2459952.266597	0.744034	0.017461
2459952.272847	0.731310	0.009365
2459952.279097	0.681633	0.035973
2459952.285347	0.702158	0.010721
2459952.291597	0.692534	0.017298
2459952.672847	1.255429	0.004176
2459952.679097	1.290272	0.027225
2459952.685347	1.245942	0.028512
2459952.691597	1.285812	0.000537
2459952.697847	1.290801	0.004954
2459952.704097	1.305482	0.000406
2459952.710347	1.313741	0.001708
2459952.716597	1.310649	0.014035
2459952.722847	1.312904	0.021153
2459952.729097	1.355560	0.012672
2459952.735347	1.360275	0.009211
2459952.741597	1.330561	0.028137
2459952.747847	1.362248	0.003611
2459952.754097	1.375739	0.003309
2459952.760347	1.351157	0.027204
2459952.766597	1.376726	0.007178
2459952.772847	1.408547	0.019672
2459952.779097	1.382546	0.010952
2459952.785347	1.398067	0.000375
2459952.791597	1.413218	0.011939
2459952.797847	1.417262	0.012881
2459952.804097	1.450244	0.043488
2459952.810347	1.423196	0.014746
2459952.816597	1.440684	0.031188
2459952.822847	1.402767	0.007248
2459952.829097	1.390596	0.019135
2459952.835347	1.406985	0.001908
2459952.841597	1.435938	0.028409
2459952.847847	1.399141	0.006548
2459952.854097	1.404790	0.001519
2459952.860347	1.373704	0.026403
2459952.866597	1.419683	0.023324
2459952.872847	1.381102	0.010768
2459952.879097	1.395931	0.009053
2459952.885347	1.368063	0.013098
2459952.891597	1.368077	0.006721
2459952.897847	1.368816	0.000957
2459952.904097	1.340546	0.019646
2459952.910347	1.337397	0.014559
2459952.916597	1.351068	0.007924
2459952.922847	1.323335	0.010288
2459952.929097	1.331406	0.007710
2459952.935347	1.303275	0.009840
2459952.941597	1.281410	0.020504
2459952.947847	1.316877	0.026389
2459952.954097	1.255287	0.023273
2459952.960347	1.279431	0.013271
2459952.966597	1.257793	0.004545
2459952.972847	1.227187	0.012642
2459952.979097	1.227401	0.001440
2459952.985347	1.181863	0.029758
2459952.991597	1.200274	0.003180
2459952.997847	1.183883	0.001720
2459953.004097	1.200856	0.033914
2459953.010347	1.174821	0.023664
2459953.016597	1.153122	0.018017
2459953.022847	1.095569	0.023439
2459953.029097	1.118545	0.015697
2459953.035347	1.079694	0.007255
2459953.041597	1.079313	0.008670
2459953.047847	1.038707	0.015872
2459953.054097	1.020592	0.017747
2459953.060347	1.011058	0.010958
